angle_conv,angle_div,MassFlow_Total,Thrust_Total
43.25241363140791,13.416832092688814,0.15070723560233917,210.40038685380117
35.88720366950676,16.548120897425445,0.1516325548932039,210.80421659417476
34.757847192589644,13.067893639640726,0.15073356023046874,210.43011723242188
32.12250113266892,21.859996847789777,0.15192866666085267,207.27002329457363
41.31996567183607,20.431177007821745,0.1502390548895349,207.085305125969
39.18786027373305,8.774620525125492,0.15082170371899223,211.7744312112403
28.07883987024999,10.831475541102144,0.15150537026705654,211.9243966900585
26.662623211172043,17.226415708679728,0.15055987397070314,209.54307122070315
